ID_REF,GSM1900227,GSM1900236,GSM1900265,GSM1900268,GSM1900271,GSM1900277,GSM1900280,GSM1900302,GSM1900313,GSM1900314,GSM1900321,GSM1900294,GSM1900315,GSM1900316,GSM1900317,GSM1900318,GSM1900319,GSM1900320,GSM1900323,GSM1900324
8138277,4.839189465,5.437337322,4.992636204,4.834160171,4.489446207,4.974667267,5.101526913,4.82092548,4.978193294,4.660831031,5.024152365,4.841661469,5.004675675,4.982631999,5.116760854,4.921072838,4.777258627,4.843168314,5.127644261,4.788726496
8138287,4.35588484,4.232720415,4.178932562,4.40927374,4.251040406,4.412044651,4.328516063,4.30700453,4.271362858,4.350862721,4.386478786,4.279322797,4.45531982,4.027655473,4.566548363,4.402631398,4.345533567,4.577187578,4.77152594,4.192162909
8138289,6.271913065,5.105842506,5.651486644,5.940500092,5.530345013,5.433748426,5.365589036,5.5908086,5.365700224,6.288338069,5.638022648,6.471883183,5.304427363,5.341897869,5.628584152,5.896930186,4.93766629,6.126315497,5.542407745,6.965958975
8138308,2.702436827,2.831562397,2.559432175,2.435597908,2.68892268,2.382519544,2.746794143,2.78920397,2.641931012,2.693780976,2.887753032,2.608910489,2.637170216,2.498955575,2.94966359,2.848734676,2.508504712,2.614135687,2.864206552,2.619991446
8138310,4.253448622,4.67689444,4.237311363,4.625329264,4.169211823,4.502148441,4.722965709,4.48214915,4.413283543,4.424087332,4.384261252,4.263219763,4.469266447,4.408292678,4.510856988,4.470179735,4.398108512,4.438487053,4.866897809,4.441676768
8138337,3.865238643,4.564535741,4.704431385,4.419811312,4.230525656,4.504346576,4.295122071,4.15619312,4.166451973,4.147928131,3.97886518,4.302844859,4.018565939,4.777980948,4.363685624,4.563769535,5.55564302,4.302344401,4.523546881,4.388908338
8138353,7.138903752,6.465978349,6.392485268,6.511080625,6.666406712,7.0912273,6.806459843,6.46551758,6.623432439,7.021945595,6.952080638,6.478504751,6.792765575,6.556562886,6.266751661,6.526941059,6.861707703,7.660028545,6.712477672,7.605240088
8138361,9.455113715,9.578227557,9.119748705,9.695611477,10.17434772,9.909933907,9.879099239,10.3448296,10.13197891,10.41531832,10.40196604,10.20776595,9.436472643,10.07480654,10.33576733,9.77497522,10.31193591,9.371407364,9.294741048,10.30197226
8138363,5.640441778,5.952022677,6.215409762,6.146803108,6.060893465,5.256462392,6.64168069,5.73580276,5.770693429,5.558901083,5.034446531,5.605139578,5.955722443,5.614396001,6.640200687,6.536203573,5.529777728,5.181806492,5.726161395,6.001562819
8138370,7.07546397,7.452875274,7.303042959,7.506091559,7.484635342,7.040554447,7.114415456,7.39087323,7.415933208,7.523948581,7.000334124,7.241258895,7.030084811,7.074760656,7.420658665,7.275480039,7.726395818,5.984104103,7.063104882,7.19672248
8138381,11.78205568,11.76411047,11.74662021,12.00723417,11.51865268,11.73244445,11.92383115,11.7535316,11.67822283,11.04640265,11.26044653,11.7408516,11.39027879,11.59012637,11.86790734,11.98027619,11.14755291,4.749014088,11.82244781,11.63922941
8138392,6.980715744,7.919157391,7.532615132,7.42750723,7.372994946,6.746197226,7.405146009,7.34408388,7.055061122,6.613417978,6.701059569,6.924287701,6.923428686,6.970754614,7.653278402,7.538014469,7.357593481,3.312918122,7.337113488,6.739353041
8138401,8.036602084,8.5754977,8.523552863,8.327113604,8.570375851,8.046824594,8.344028873,8.32379105,8.749220783,8.356685422,8.147065925,8.277049539,8.070583999,8.47660914,8.319432189,9.040947518,8.856203236,7.703869892,7.907138963,8.339589755
8138435,5.029796256,5.086547036,5.129804964,4.900860821,4.921257113,4.921264833,5.094796127,5.0144617,5.012980977,4.771820495,4.862067677,4.984489388,4.978667522,4.845484595,4.89809354,4.741781523,4.779189424,5.032323238,5.020698542,4.848904842
8138440,4.417005444,4.293803764,4.685886789,4.219859204,4.258327942,4.304978887,4.398339364,4.16375469,3.934357217,4.103990637,3.834862278,4.120247371,4.043222411,4.033877153,4.068571489,4.045494222,4.122679833,4.131394793,4.337141942,4.07256852
8138442,7.366235758,6.653677592,6.721104823,6.907954386,7.323637003,7.166341328,6.682681858,6.74252429,6.788086627,7.323324606,7.553163224,7.139010274,7.084270714,7.031018304,6.919538229,7.04347375,6.773241649,7.952698241,7.25827704,7.77280637
8138450,6.119512368,6.016297886,6.200064197,5.689170592,5.893758401,5.976665329,6.003412397,6.3833312,6.032974254,5.924039459,6.153289775,5.862332679,6.28148452,5.990003524,6.294831897,5.865452845,6.178736722,6.279011994,6.706462187,5.966518125
8138454,6.682580922,6.629376188,6.257781879,6.548870932,6.934866135,6.863450432,6.683987058,6.66170472,6.723601164,6.990214007,6.661233249,6.94682589,6.535392146,6.678309458,6.713975771,6.991399359,6.673633004,6.951999296,6.592102378,6.797636197
8138459,5.089611954,5.300090955,5.016254522,4.969905887,4.968155948,4.905452196,5.476326815,4.99621141,5.184026617,4.969909399,5.146144302,4.794689327,5.23164806,4.988731574,5.436323692,5.183450174,5.101041455,5.514958277,5.647952087,4.956406557
8138466,7.944780145,7.588104754,7.530743991,7.997518135,7.736888888,8.046120167,7.563160188,7.29141566,7.629112224,7.769187521,6.645385007,7.676134532,6.9605968,7.173795453,7.61120799,7.665683108,7.73530294,5.238072599,7.28467304,7.85775657
8138474,5.888623422,5.741284487,5.684598074,5.603988254,5.333759869,5.739906971,5.765275272,5.7833371,5.805950861,5.633190036,5.972279994,5.563109437,5.873072694,5.779726067,5.855922282,5.703727558,5.775486406,5.898366862,5.971109352,5.599764071
8138483,2.974369249,3.491959003,3.692406921,2.743040833,2.828426582,2.891247858,3.250730676,2.66344507,3.003882782,2.820038204,3.137889057,2.921635218,2.7294913,2.581785237,2.88166553,2.655497859,2.974383866,3.03613101,2.667264358,2.898124547
8138485,5.877507976,5.503783165,5.596019779,5.590195831,5.81893416,6.234321899,6.209447713,6.16273413,6.088464606,6.253643379,6.442231162,5.467760136,5.782150292,6.209045012,6.566924917,5.646016765,6.058932433,6.134164011,6.229614636,6.229419982
8138487,8.002712538,7.651662691,8.319958719,9.503528188,8.070257075,7.086564043,8.872619839,8.534265,7.973682128,7.120878409,7.56739283,8.59289793,8.266496473,7.075968552,8.033993567,8.440707999,7.164824699,4.538181826,7.788642869,7.808861686
8138489,6.750731517,6.415769616,6.061403003,6.921358823,7.074732406,7.291474538,6.924411761,7.61839771,7.279524578,7.539206862,6.902092611,7.754826351,7.025660869,7.407311467,6.753069813,7.774065149,7.27137098,5.510713833,6.581916111,7.054265471
8138504,7.300609231,7.235551062,7.865083329,7.473619673,6.954703692,6.980986228,7.679763996,7.684458,7.036011918,6.916015284,6.719630717,7.266179319,6.865120152,6.899913729,7.077309273,7.378638435,7.429782794,7.654880071,6.920576565,6.776593471
8138527,6.149479674,5.079172569,5.195608754,5.321325066,5.693382521,5.715119095,5.231327107,5.69907284,5.266322461,5.740239659,5.697529484,5.611393748,5.72644644,5.371393138,5.268162889,5.434446507,5.216563521,6.255767409,5.248779282,5.634212705
8138531,12.76514666,12.73866131,12.27389432,12.65100011,12.79592084,12.81952269,12.74162128,12.8067248,12.83216666,12.88639804,12.8168983,12.73967803,12.60954129,12.81782029,12.68442493,12.67246732,12.91314307,12.62729052,12.48782017,12.8163632
8138542,4.860897717,4.421592066,4.316544499,4.467289487,4.847500326,4.799041451,4.548836134,4.40614076,4.619771648,5.041262598,5.148218057,4.929908606,5.328849247,4.854914502,4.756592155,4.64086472,4.463265423,5.594655029,5.083716773,5.004550871
8138545,9.286888512,9.143184512,8.804595944,9.139090551,8.978511558,9.262537348,9.16356538,9.16681297,9.56965805,9.179555764,9.714462494,9.006376248,9.253689251,9.379865893,9.958144861,9.40721602,9.628198764,8.12671802,9.319502615,9.525704076
8138547,6.908013595,7.483709763,6.959289093,7.137718048,7.393718417,7.460016866,7.361933737,7.47670122,7.673832997,7.419536937,7.700674654,7.181095221,7.586219261,7.474714501,7.435493504,7.364090961,7.652954792,7.254574243,7.23054266,7.24083485
8138553,5.834009579,4.632981889,5.484767344,5.645432615,6.938853429,6.671799216,5.238661592,5.64737147,5.774196789,7.323562792,6.41867786,6.44833337,6.254236865,6.368395622,5.036247074,5.628356425,5.386373267,7.652608463,5.427938494,6.926579951
8138566,6.713477871,5.257310145,4.379262013,5.331136042,5.032019823,5.40607574,4.69362467,4.68192349,4.604856894,6.360272703,5.443866514,6.048696395,5.130193,5.193216871,4.868535382,4.750101563,5.53707357,4.821992401,4.528310783,5.544817667
8138581,9.484549916,9.365717976,9.249888737,9.416688147,9.506089985,9.530355492,9.351030605,9.35141067,9.477800626,9.588710862,9.629043279,9.408912899,9.249412534,9.540104975,9.504556071,9.368229747,9.473718506,9.33895409,9.454557097,9.728868501
8138592,8.553528171,8.688351916,8.221211252,7.858247603,7.985697082,8.804833813,8.092261464,8.22755278,8.264396639,8.643816124,9.329813853,8.358165307,8.171131127,8.486582186,8.111022452,8.206315074,9.086396398,9.379434161,7.690539633,8.354833293
8138596,8.315075052,8.201467522,8.133211369,7.978342309,8.113036917,8.120997657,8.167344637,8.31540472,8.256952681,8.408419543,8.474404201,8.269072161,8.267776392,8.409167285,8.17553082,8.083907285,8.286103103,8.720063648,7.913694304,8.29492989
8138598,3.771621042,4.013002964,3.760468296,3.835990526,3.706945129,3.64550562,3.805165446,3.44895388,3.662838392,3.476782909,3.80371728,3.578738917,3.55346454,3.48855178,3.726711787,3.512636673,3.596539659,3.456260403,4.201453014,3.452159028
8138600,3.017668354,2.964222222,3.085537131,2.955390241,3.140818072,3.129124666,3.046894185,3.05795389,2.855230448,2.975649371,2.877648292,2.942124021,2.829729315,2.990841464,3.129625762,3.003185898,3.05561641,2.968477489,3.423312401,3.105023531
8138602,5.550873931,5.432507111,5.309467194,5.371929088,6.410062847,5.286033566,5.180431709,5.4113006,5.246119368,5.60630614,5.35021649,5.507292348,5.45965199,5.786829163,4.992715027,5.383290058,5.180414104,6.564601327,5.760728677,5.409218571
8138613,7.956709284,7.350897648,7.636595416,7.450590945,8.141650657,8.014120955,7.514086638,7.26106751,7.786071764,8.39463173,8.14080684,7.810103925,7.801399319,7.73921602,7.574156708,7.674187634,7.360062879,7.572163123,7.681317777,8.258349079
8138640,8.521481351,8.554962803,8.379361047,9.208471782,8.795872899,8.486007864,8.744138671,8.87409152,8.917799816,8.628785372,8.441279231,8.527161978,8.720466284,8.918974666,8.794033252,9.146881243,9.380961565,7.32065734,8.614695917,8.526870277
8138647,6.770162996,7.06158742,6.873297753,6.37969578,6.739476968,6.728471524,7.049031233,6.89877048,6.784845184,6.723257324,6.424462467,6.646918686,6.547250757,6.769746457,7.127033028,6.687671377,7.541103352,6.157810268,6.531817862,6.85706514
8138662,4.278893777,4.434295819,4.456277326,4.254217255,4.114753651,4.22523289,4.623440924,4.39516853,4.453837542,4.01909336,4.420510128,4.072755113,4.380532009,4.206237855,4.478705937,4.029877286,4.113142027,4.543575865,4.475444378,4.463430204
8138668,3.649920331,3.713169481,3.855765107,3.674000409,3.671437837,3.78808095,3.572383818,3.66571986,4.037601076,3.728484396,4.44411064,3.664197801,3.899089967,3.954307795,4.043220741,3.959692645,3.87197459,4.027348544,3.873353989,3.759564466
8138670,9.700880456,9.495041446,9.679813811,9.863291522,9.889354489,10.27876903,9.802762563,9.83824736,9.911337672,10.15827546,9.961592766,9.885420174,9.681133621,10.08753924,9.810052722,9.861560054,9.989300681,9.982100043,9.403368362,10.00529473
8138686,4.964588793,4.811768217,4.918530809,4.791383407,4.768019212,5.026740567,5.36940738,5.15815339,4.698230723,4.852010038,4.95489916,4.523919875,5.205710635,5.024707165,5.061698653,4.895371331,5.225063982,5.449736567,5.563557759,4.878332175
8138689,8.513205796,8.617506588,8.9647809,8.50793482,8.866099696,8.677106781,8.739685857,8.55318866,8.453287717,8.793809964,7.978998508,8.114496318,8.540630143,8.648874189,8.556709631,8.884140888,8.705559516,8.542094071,8.642395056,8.54875031
8138706,4.566828901,5.322789265,5.932222142,5.652377385,5.080375965,4.683084564,5.748967834,4.4166714,5.104543088,4.921915192,4.530249032,4.646903968,4.972913371,5.186991652,5.455751754,5.10412281,5.21632254,4.836766468,5.266959925,5.117611715
8138708,5.781628157,5.937856628,5.762561179,5.2135844,5.58595427,5.447055346,5.535110768,5.49441787,5.466745015,5.520151055,5.632657576,5.049923644,5.949547115,5.518108636,5.693936203,5.450794928,5.556416477,5.649769394,5.946835079,5.49178583
8138718,6.216938827,6.355706096,6.21770216,5.5840717,6.144359198,6.466070485,6.80669888,6.65874375,6.764698203,6.195193908,6.213003179,5.895123519,5.94182377,6.323479782,6.410600281,6.646069188,7.190507126,5.540105093,6.376337925,5.710527425
8138721,6.74767784,6.753313474,6.666776287,6.054571861,6.385441412,6.483439649,6.815025851,6.97113164,6.955738847,6.355477863,6.626519391,6.493981237,6.643589909,6.927718293,6.930621039,6.727169506,7.361061481,6.427676146,6.670251895,6.326081477
8138728,6.000298359,6.259300334,5.723221904,5.352045582,5.736633045,5.855462585,5.779951345,5.93186781,6.188104499,5.881317323,5.883413419,5.771793701,5.586450415,5.939978814,5.944032746,5.655448179,6.74530544,5.76459991,5.591568685,5.541661358
8138735,6.875300149,7.19535208,6.949083259,6.551589755,7.164816107,7.034462316,7.44634403,7.18067208,7.585405116,6.819274166,7.010079181,7.201856345,7.145289426,7.372973299,7.230658309,7.393123714,8.0085707,6.803060567,6.731912297,6.497622851
8138741,7.384096796,7.803429365,7.71877199,6.934009077,7.243521512,7.177883616,7.770323326,7.83271805,7.953807555,7.173098525,7.079383053,7.497507492,7.538166074,7.76241286,7.943886403,7.606359801,8.549927523,6.729228435,7.431609566,6.794513933
8138745,8.617219701,8.178596472,7.974765455,7.718120291,7.792148948,7.516844221,8.516426952,8.54936366,9.019222513,7.669134524,7.690145717,7.844540945,8.026002785,8.032822959,8.512014262,8.138796754,8.735656522,7.098590675,8.260896569,7.429955018
8138749,8.121850291,8.193688077,7.677722867,7.353944352,8.138215856,7.679747998,8.274828845,8.07095702,8.26996888,7.816585563,7.419186242,8.101719896,7.598983539,7.810790089,8.037151112,7.901218065,8.5938372,7.123317546,7.472973753,7.740909642
8138757,7.677395231,7.830297495,7.846937735,7.621916713,7.672818299,7.72628199,7.887212061,7.76822977,8.071388381,7.77470242,7.569459306,7.8378965,7.763765924,7.849420278,8.03180938,8.026688906,8.1141614,7.848996124,8.098839457,7.625856411
8138765,5.586074914,5.642854435,5.526277144,5.546497333,5.79295478,5.682793607,6.074574975,5.29373193,5.910842247,5.682787714,5.434103492,5.919655698,5.35774837,5.659139904,5.774005409,5.787414787,5.851837951,5.436287214,5.861705053,5.523494119
8138770,8.469527304,8.995301876,9.204756496,8.814190198,8.60009609,8.366510987,8.870562548,8.84870861,8.804357937,8.395790499,8.188036415,8.390802788,8.507673559,8.585819408,8.919465125,9.072258894,8.846144382,8.00911939,8.957035423,8.375202138
8138773,10.76812838,10.61509762,10.69239489,10.73811659,10.89300919,10.71017541,10.63719886,10.7660344,10.85836059,10.71246602,10.44644601,10.92747833,10.82619758,10.82725537,10.80696698,11.04125324,10.85665728,10.23505929,11.01463621,10.70035431
8138776,8.345124201,8.279703946,8.557841933,8.644659029,8.808017345,8.393531339,8.543576927,8.92202312,8.642906974,8.418356298,8.218243497,8.787447171,8.533372749,8.497326821,8.240246743,8.668444317,8.730037519,7.189097921,8.375205453,8.275088818
8138789,7.121360242,6.472444933,7.112012293,6.723746966,7.034768072,7.210650686,6.406071327,6.58358736,6.583925302,7.14361038,6.700870298,7.156315505,6.989763912,6.941427009,6.318569012,6.406567433,6.211317234,7.506836481,6.519584547,7.181444076
8138795,3.494537501,3.343499806,3.398362591,3.397289985,3.39352872,4.031130067,3.282331276,3.10751945,3.221852295,3.731022825,3.859997926,3.347286274,2.995820535,3.459847944,3.405957625,3.436560837,3.253320356,3.78204818,3.098803805,3.246197091
8138797,5.974342989,6.150668613,5.872057658,5.856289022,5.961062182,5.787105361,5.893003724,6.02175485,5.879974771,5.740512981,5.83787437,6.270043046,6.318060046,5.938188313,5.933696597,6.019577155,6.352982285,6.018396485,6.086706729,5.969252829
8138799,6.394829261,6.452438204,6.130517776,6.548329586,6.34155452,5.98834378,6.345953643,6.43154275,6.449557244,6.3993842,6.166646577,6.658927951,6.40691135,6.231118177,6.430087396,6.382277965,6.538773755,6.294342255,6.747865063,6.326561701
8138805,5.954175628,5.53684314,6.173915132,7.318815982,7.28500761,6.333992791,6.326627255,6.26528926,6.069852249,7.380538615,6.633898422,7.567553681,7.396834568,7.015758894,6.27866965,6.868457198,6.193040863,7.40107937,6.005820347,6.953289733
8138822,5.118476016,5.205790118,4.719578707,4.64218096,4.535221854,4.911896822,5.159491049,5.16676532,5.322377244,4.978729135,5.200483482,4.650848843,4.812264281,4.766619286,5.382101802,4.785351787,4.839154473,5.189869038,5.402502202,5.120909092
8138824,8.103525217,6.830504665,7.260438057,7.819654822,8.508106186,7.934454587,6.798268682,7.14648804,7.704784806,8.256679919,7.494446555,8.471608117,7.690608791,7.553772003,7.471228545,7.631388572,7.362341439,7.747339179,7.264951369,7.655866855
8138834,6.896691694,6.603218948,6.821224044,6.913504312,7.4459099,7.175602695,6.614930751,6.81414726,6.760816982,7.400832933,7.165488679,7.418845497,6.787888315,6.735083806,6.695590982,7.019738497,6.664396393,7.561680206,6.553104969,7.446784842
8138842,6.501279597,6.547031127,6.521125822,6.100509638,6.487844694,6.867410251,6.356477628,6.41284968,6.604944193,6.58709809,6.624159356,6.618425048,6.463143416,6.612172998,6.372321088,6.606868741,6.60026536,6.866686462,6.331877917,6.340940903
8138857,7.391443814,7.265079463,6.955434409,7.517239259,7.847835578,7.453355546,7.473779932,7.82101067,7.68540391,7.59755692,7.25811584,8.031576023,7.62109284,7.580788641,7.653082429,7.774358883,7.726842519,6.586839444,7.432673658,7.850090861
8138862,6.576999784,6.466182161,6.230746689,5.806136869,5.897746044,6.571843936,5.827420629,5.98094127,6.349866074,6.319733579,6.755006331,6.166235272,6.179862481,6.657272322,6.162954434,6.00976439,6.755003478,6.548455651,5.996955879,6.250942999
8138865,5.834297823,5.649669966,5.642021716,5.285762861,5.170218794,5.532729026,5.566993065,5.50987453,5.532255559,5.601981788,5.764883331,5.312213803,5.910046577,5.641572655,5.754961695,5.838642183,5.636861553,6.031651065,6.107836921,5.700141549
8138882,4.49818295,4.538330098,4.338124151,4.288546478,4.21443341,4.229283547,4.443329191,4.42676791,4.380095719,4.13086871,4.2246821,4.255746811,4.454374355,4.379410098,4.528246269,4.309017062,4.512083004,4.532700256,4.723351286,4.434001271
8138888,6.245424607,5.633184381,5.821091758,6.29009846,6.273585902,6.522935025,5.795176827,5.70337272,6.359572233,6.134686075,6.352764125,6.447238008,6.176759202,5.999500218,6.124375671,5.953414876,5.909375919,6.420119182,6.205861843,6.136854409
8138912,7.103254187,6.700004775,6.718972823,7.187232597,7.149274831,6.929304738,7.099143431,7.25562033,6.984943825,7.099944567,6.774478834,7.301526616,6.860855198,7.03239101,6.868104374,7.273288944,6.878237959,5.635247162,6.606272248,6.985721746
8138920,6.044056368,6.319219234,6.241666233,5.845610165,5.87091148,6.07847269,6.250657968,6.13520043,5.834433243,5.905556035,5.983465619,5.732109032,6.117555915,5.889622603,5.958890737,5.810319116,6.065229576,6.325226251,6.427386126,5.914929146
8138922,7.608326911,7.475012485,8.109325504,8.169574267,8.233855154,8.006165456,7.857781529,7.52839199,7.733293015,7.929733196,7.80006501,7.748683827,7.608170882,7.823673651,7.379137584,7.869445963,7.77362026,8.490119203,7.253321655,7.972558637
8138930,6.814414755,6.748457503,6.887065604,7.046622793,6.935844776,6.930164505,7.017480614,6.76262332,7.050069667,7.097749411,7.059084481,6.860399249,6.819813156,6.825072324,6.980694915,6.649761063,6.938789282,7.308691763,7.14590712,7.000578777
8138939,5.315719527,5.665126392,5.639087839,5.472278204,5.499938926,4.987947383,5.550813471,4.96085809,5.11753499,5.404961316,5.41551046,4.731776845,5.118703019,5.114710924,5.517457944,4.98381429,5.333689452,5.356484881,5.643833625,4.931366848
8138941,6.816970542,6.954968006,7.930509242,7.919281075,7.051454412,7.007737865,7.42878045,7.09813845,7.194452386,6.726601205,6.515966265,7.287417189,6.721651097,6.94682009,6.898489388,7.377318046,6.834913765,5.737662437,7.517798041,6.926966072
8138948,5.364564578,5.304236696,5.357877477,5.23988022,4.921989897,5.495603279,5.530314647,5.33046559,5.459755535,5.229722733,5.646537397,4.998953794,5.568658025,5.36080021,5.476107369,5.595754079,5.235870201,5.979535533,5.482689684,5.363022246
8138950,6.695894765,6.77802237,6.653452152,7.157477856,7.132644533,6.800935141,6.774939942,7.08849874,6.817818148,7.104615229,6.97103978,7.165582062,7.028024073,7.027436124,6.831055042,6.833468918,6.935741925,6.989652362,6.871269917,6.890081939
8138956,3.262420068,3.428114773,3.660005035,3.243336862,3.411557924,3.397673327,3.507420962,3.39250217,3.429807819,3.143537983,3.225956998,3.278751735,3.066998861,3.05890354,3.283552864,3.132159236,3.25377926,3.679248131,3.223722757,3.314647409
8138958,4.701772206,4.929762177,4.888101456,4.510178624,4.650230705,4.537243288,4.827821912,4.42379723,4.540175229,4.526898924,4.63178332,4.283852096,4.564857247,4.543669902,4.760491138,4.581774665,4.684073338,4.55747866,4.630301791,4.649392805
8138977,8.398404999,8.038906601,8.985596334,8.65734244,8.063069158,8.632117151,8.630714609,8.15103466,8.047362923,8.26715944,8.186649576,8.340671073,8.054201204,8.015990231,8.376687401,8.317260511,7.483076958,7.430746166,8.313223367,8.279154861
8138988,5.025426347,5.62984062,5.17851654,5.512253395,4.979887247,5.479299457,5.754140981,5.35503917,5.109560168,5.271648245,4.944720371,5.149005592,4.983376546,5.217405751,4.89853561,5.356091779,4.979089334,5.343678306,5.020643273,5.177432617
8138995,4.760529513,4.881409097,5.086231973,4.873297378,4.604554926,4.70287706,5.263405325,4.81598255,4.320577743,4.709325129,4.933327584,4.771402621,4.820050673,4.839328944,4.452842605,4.66599412,4.810667727,5.052999141,4.702848321,4.979391089
8138997,6.396141307,6.693091719,6.087098435,5.765199989,6.552600622,6.194230381,6.209811937,6.13216175,5.81141899,6.016630807,5.985279543,5.904853617,6.060874834,5.483600912,6.160854848,5.452031929,6.215956846,6.122849002,5.922842783,6.095448857
8139003,8.862114985,9.026947699,9.427510811,9.209563282,9.312086778,9.15911944,9.005629346,8.95024743,9.166224544,9.156596961,9.163572136,9.186084762,9.214358404,9.13846993,9.175428484,9.430706996,9.15496934,9.094362366,9.266234661,9.164503259
8139015,6.626659859,6.798195101,6.630379898,6.576922538,6.414053165,6.690756155,6.938644379,6.75461924,6.716874397,6.691838705,6.841285424,6.703190404,6.757805757,6.646293916,6.74489059,6.633400482,6.597428594,6.982908736,6.990364469,6.560370272
8139017,2.975727029,3.101470648,2.928460906,2.796497839,2.983048304,3.120103375,3.164162408,3.04028186,2.866631097,2.819975759,3.030826738,2.957096726,2.696333708,2.833358214,3.006023997,3.048686751,2.971297522,3.30641192,2.922546476,2.814786235
8139019,4.439957668,4.370358958,4.321176266,4.1024999,4.429398057,4.384581677,4.59110284,4.12613255,4.31178919,4.403807682,4.418955486,4.198273717,4.127060272,4.170116692,4.643153999,4.165614569,4.438378416,4.713030474,4.442624893,4.120415717
8139021,6.63120526,6.35872792,6.967106267,6.779596534,6.656715405,6.564207417,6.568996584,6.43481616,6.837194906,6.205463359,6.708565383,6.648259484,6.381267802,6.411567751,6.601313328,6.641989425,6.39976125,5.642826788,6.851667655,6.405219256
8139031,4.771813142,5.749947765,5.595774336,4.990788848,5.324887012,5.58499575,5.789413248,4.95435945,4.880856682,4.761735852,4.818952001,5.025222714,4.584639137,4.710502517,5.140136082,4.580971,5.134074057,5.061232243,4.483398808,5.112593018
8139033,7.920365123,7.173716322,8.110323838,8.875446774,8.079847864,7.874080729,8.127432831,7.89561605,8.374408055,8.381934459,7.930993811,8.924987063,8.614571802,8.440598135,7.336410806,8.271568605,7.968099157,9.154926243,7.682758251,8.08940619
8139055,5.706843349,5.634647336,5.452456805,5.242513128,5.091144638,5.454521454,5.920861286,5.65428114,5.718067703,5.453525858,5.96598891,5.307024688,5.67041432,5.757286537,5.627988004,5.510313381,5.641784748,6.05520762,5.998065791,5.542330868
8139057,8.310382572,6.990215479,7.6857926,7.664340182,8.496520165,8.871720376,7.586594839,7.5651745,8.174905421,9.350608364,8.924895302,8.588124431,8.41606314,8.707736898,7.000983234,7.650917302,7.815581675,9.626221701,8.112155666,8.882457413
8139083,5.442674118,5.699551167,5.543756617,5.329788812,5.291169856,6.141195984,5.942029673,5.32176973,5.75415546,5.850554371,6.00060508,5.542220683,5.287781554,5.575748233,5.263437276,5.545684372,5.742913513,6.654752047,5.3161923,5.593055391
8139085,5.676718649,6.071970145,5.74199265,5.702601058,5.725576888,5.548031077,5.621781818,5.54812177,5.751404308,5.836327885,5.727345386,5.389052547,5.845337765,5.601352098,5.800747869,5.759202368,5.905939011,6.093195576,6.09165119,5.626402194
8139087,4.315350126,4.440769453,4.570775375,4.384433068,4.669238784,4.415408719,4.586406776,4.17925506,4.897159127,4.507164207,4.60632704,4.56293249,4.307454597,4.229108803,4.562939126,4.541071203,4.489166995,4.513822755,5.116756413,4.556917621
8139100,4.906663836,4.901259871,5.115642364,5.603904971,5.101842821,4.660854419,5.129966226,5.0417447,4.6940676,5.80374398,4.892230954,5.680399982,5.283461585,5.399900729,5.392035147,4.796112508,3.957119493,5.813370992,4.688877552,5.277988549
8139107,5.666355998,5.420355151,4.893839298,5.229200799,5.341746425,5.402200179,5.761665659,5.67317448,5.34760542,5.646452249,5.360147027,5.639456087,5.661044662,5.503974066,5.57366533,5.346765433,5.310661731,5.815137776,5.627543347,5.539438217
8139113,4.973022981,5.135558058,5.251136939,5.716185932,5.157063466,5.089375962,5.067332105,5.06546462,5.252751031,5.337007427,5.164618801,5.368542429,5.470675256,5.059953043,5.353522155,5.280120545,4.838742002,5.176292479,5.64300786,5.345177003
8139118,4.758055127,5.07472767,4.838647472,5.43376727,5.570079089,4.828393168,5.533684286,5.34312105,5.351615146,5.791298344,5.342627857,4.952489233,5.503190655,5.156002505,5.189369888,4.560796594,4.824690861,5.098322732,4.613187395,5.322327452
8139121,4.823732146,5.28872853,5.370057715,5.887965591,5.827441757,5.736581437,6.142551472,5.8994707,5.783538033,5.964453951,6.048724994,5.880104849,5.900612292,5.858680712,5.517617251,5.353684615,5.238273234,5.795856058,5.605533887,5.873096544
8139125,5.165666394,5.705266095,5.584973852,5.767175478,5.639548051,5.810125701,6.219473135,6.28350412,5.876801786,5.989187969,6.126361348,6.286513346,5.897145091,6.077928413,5.993804542,5.573696183,5.453020139,5.929685255,5.933164299,5.954722415
8139128,5.584848988,5.969701553,5.533533991,5.878206896,5.899544362,5.733629404,6.300816573,5.88864665,5.908306854,6.222782081,5.789476035,5.581554139,5.970301741,6.064993671,6.461413123,5.513245561,5.951542009,5.316444511,5.887344278,5.86301516
8139131,5.2741775,5.112278342,4.972236778,4.927301265,5.663357225,5.431178632,5.288525216,5.05414985,5.278932759,5.176170257,5.393108915,5.376618785,5.381808148,5.122137604,5.170377894,5.044052365,5.203930438,5.750728962,5.458590973,5.515697072
8139158,6.792588657,7.276300931,6.515494843,6.208110942,6.680806008,7.28532531,7.260283559,6.86644603,6.952616934,7.000846766,7.23674123,6.183428971,6.711673589,6.839504836,7.260524057,6.45380163,6.828168354,7.456514598,7.209436706,7.149737043
8139160,6.494009812,6.659512542,6.563636772,6.183794826,5.661923544,6.18732987,6.241626377,6.21375421,6.599466597,6.06055065,6.008664556,6.17694451,6.557234518,6.53864317,6.135026286,5.805377831,6.303173012,6.558555359,6.343602409,6.192898085
